日期,天气状况,风力风向(夜间/白天),最低气温,最高气温
2012年02月26日,阴  /阴,北风 微风  /北风 微风,2,4
2012年02月27日,小雨  /小雨,北风 微风  /北风 微风,2,5
2012年02月28日,多云  /多云,北风 微风  /北风 微风,5,8
2012年02月29日,阴  /阴,北风 微风  /北风 微风,4,6
2012年03月01日,阴  /中雨,北风 微风  /北风 微风,5,8
2012年03月02日,小雨  /小雨,北风 微风  /北风 微风,4,8
2012年03月03日,中雨  /中到大雨,北风 微风  /北风 微风,5,6
2012年03月04日,中到大雨  /小雨,北风 微风  /北风 微风,4,5
2012年03月05日,小雨  /多云,北风 微风  /北风 微风,3,9
2012年03月06日,阴  /阴,北风 微风  /北风 微风,5,7
2012年03月07日,阴  /小雨,北风 微风  /北风 微风,4,7
2012年03月08日,小雨  /小雨,北风 微风  /北风 微风,4,6
2012年03月09日,小雨  /小雨,北风 微风  /北风 微风,4,6
2012年03月10日,阴  /多云,北风 微风  /北风 微风,3,8
2012年03月11日,多云  /多云,南风 微风  /北风 微风,6,12
2012年03月12日,多云  /多云,北风 微风  /北风 微风,7,15
2012年03月13日,多云  /多云,北风 微风  /北风 微风,7,14
2012年03月14日,多云  /多云,北风 微风  /南风 微风,8,14
2012年03月15日,阴  /阴,北风 微风  /北风 微风,9,12
2012年03月16日,阴  /阴,北风 微风  /北风 微风,9,14
2012年03月17日,多云  /阴,北风 微风  /北风 微风,10,13
2012年03月18日,阴  /小雨,北风 微风  /南风 微风,11,15
2012年03月19日,阵雨  /阵雨,北风 微风  /北风 微风,11,15
2012年03月20日,阵雨  /阵雨,北风 微风  /北风 微风,6,11
2012年03月21日,阴  /阴,北风 微风  /北风 微风,5,10
2012年03月22日,阵雨  /小到中雨,北风 微风  /北风 微风,5,9
2012年03月23日,阴  /多云,北风 微风  /北风 微风,4,12
2012年03月24日,多云  /晴,北风 微风  /南风 微风,7,19
2012年03月25日,晴  /晴,南风 微风  /南风 微风,8,22
2012年03月26日,多云  /晴,南风 微风  /南风 微风,12,25
2012年03月27日,晴  /多云,南风 微风  /南风 微风,12,25
2012年03月28日,多云  /小到中雨,南风 微风  /南风 微风,14,23
2012年03月29日,阴  /小到中雨,北风 微风  /北风 3-4级,9,20
2012年03月30日,小雨  /多云,北风 3-4级  /北风 微风,10,17
2012年03月31日,多云  /晴,北风 微风  /南风 微风,12,21
2012年04月01日,晴  /晴,南风 微风  /南风 微风,11,25
2012年04月02日,多云  /阵雨,南风 微风  /南风 微风,14,28
2012年04月03日,多云  /多云,北风 微风  /南风 微风,15,26
2012年04月04日,阴  /阵雨,北风 微风  /北风 微风,12,20
2012年04月05日,阴  /多云,北风 微风  /北风 微风,12,22
2012年04月06日,多云  /多云,北风 微风  /北风 微风,15,21
2012年04月07日,多云  /阴,北风 微风  /北风 微风,15,20
2012年04月08日,阴  /多云,南风 微风  /北风 微风,14,18
2012年04月09日,多云  /多云,北风 微风  /北风 微风,16,22
2012年04月10日,多云  /阴,北风 微风  /北风 微风,16,21
2012年04月11日,阵雨  /中雨,北风 微风  /北风 微风,17,25
2012年04月12日,阴  /中雨,北风 微风  /北风 3-4级,13,19
2012年04月13日,阵雨  /多云,北风 微风  /北风 微风,12,19
2012年04月14日,阵雨  /阴,北风 微风  /北风 微风,12,20
2012年04月15日,小雨  /阴,北风 微风  /北风 微风,13,17
2012年04月16日,阵雨  /多云,北风 微风  /北风 微风,14,17
2012年04月17日,阵雨  /阴,北风 微风  /北风 微风,14,18
2012年04月18日,小到中雨  /多云,北风 微风  /北风 微风,14,18
2012年04月19日,阵雨  /阵雨,北风 微风  /北风 微风,15,22
2012年04月20日,小雨  /小雨,北风 微风  /北风 微风,15,21
2012年04月21日,多云  /晴,南风 微风  /南风 微风,15,26
2012年04月22日,晴  /多云,南风 微风  /南风 微风,16,29
2012年04月23日,多云  /小到中雨,北风 微风  /南风 微风,17,28
2012年04月24日,多云  /中雨,北风 微风  /南风 微风,17,27
2012年04月25日,多云  /多云,北风 3-4级  /南风 微风,14,28
2012年04月26日,多云  /晴,南风 微风  /南风 微风,16,25
2012年04月27日,多云  /多云,南风 微风  /南风 微风,18,28
2012年04月28日,中到大雨  /中到大雨,北风 微风  /北风 微风,20,24
2012年04月29日,阴  /阴,北风 微风  /北风 微风,20,25
2012年04月30日,阴  /小到中雨,北风 微风  /南风 微风,19,24
2012年05月01日,小到中雨  /阵雨,北风 微风  /北风 微风,19,24
2012年05月02日,阴  /阴,北风 微风  /北风 微风,18,24
2012年05月03日,小雨  /阵雨,北风 微风  /北风 微风,18,23
2012年05月04日,多云  /多云,北风 微风  /北风 微风,19,25
2012年05月05日,多云  /晴,北风 微风  /南风 微风,19,28
2012年05月06日,晴  /多云,南风 微风  /南风 微风,20,30
2012年05月07日,晴  /多云,南风 微风  /南风 微风,24,32
2012年05月08日,多云  /中到大雨,南风 微风  /南风 微风,24,32
2012年05月09日,大雨  /小到中雨,北风 微风  /北风 微风,22,26
2012年05月10日,阵雨  /多云,北风 微风  /北风 微风,20,27
2012年05月11日,多云  /小雨,北风 微风  /北风 微风,20,30
2012年05月12日,大到暴雨  /小到中雨,北风 微风  /北风 微风,18,25
2012年05月13日,阴  /阴,北风 微风  /北风 微风,17,23
2012年05月14日,小到中雨  /小雨,北风 微风  /北风 微风,16,21
2012年05月15日,阴  /多云,北风 微风  /北风 微风,17,25
2012年05月16日,多云  /晴,南风 微风  /南风 微风,16,28
2012年05月17日,晴  /多云,南风 微风  /南风 微风,20,30
2012年05月18日,多云  /多云,南风 微风  /南风 微风,22,31
2012年05月19日,小雨  /阴,北风 微风  /北风 微风,20,29
2012年05月20日,多云  /晴,北风 微风  /北风 微风,20,31
2012年05月21日,晴  /多云,北风 微风  /北风 微风,20,31
2012年05月22日,阵雨  /小雨,北风 微风  /北风 微风,19,26
2012年05月23日,中雨  /小到中雨,北风 微风  /北风 微风,18,20
2012年05月24日,中雨  /中雨,北风 微风  /北风 微风,16,18
2012年05月25日,小到中雨  /小雨,北风 微风  /北风 微风,17,19
2012年05月26日,小雨  /阴,北风 微风  /北风 微风,18,22
2012年05月27日,阵雨  /阴,北风 微风  /北风 微风,18,27
2012年05月28日,阴  /阴,北风 微风  /北风 微风,18,22
2012年05月29日,阴  /大雨,北风 微风  /北风 微风,19,25
2012年05月30日,阴  /多云,北风 微风  /北风 微风,19,27
2012年05月31日,多云  /小到中雨,北风 微风  /北风 微风,19,28
2012年06月01日,阵雨  /阴,北风 微风  /北风 微风,18,22
2012年06月02日,多云  /阴,北风 微风  /北风 微风,19,26
2012年06月03日,多云  /阴,北风 微风  /北风 微风,19,26
2012年06月04日,阴  /阴,北风 微风  /北风 微风,19,22
2012年06月05日,阴  /多云,北风 微风  /南风 微风,20,23
2012年06月06日,阵雨  /阴,南风 微风  /北风 微风,21,24
2012年06月07日,阴  /多云,北风 微风  /北风 微风,24,25
2012年06月08日,多云  /阵雨,北风 微风  /南风 微风,23,30
2012年06月09日,阵雨  /多云,南风 微风  /南风 微风,23,32
2012年06月10日,阵雨  /中到大雨,南风 微风  /北风 微风,24,29
2012年06月11日,小雨  /多云,北风 微风  /北风 微风,22,28
2012年06月12日,多云  /多云,北风 微风  /南风 微风,23,32
2012年06月13日,晴  /晴,北风 微风  /南风 微风,23,34
2012年06月14日,晴  /晴,南风 微风  /北风 微风,25,34
2012年06月15日,晴  /晴,北风 微风  /北风 微风,23,33
2012年06月16日,晴  /多云,北风 微风  /北风 微风,23,32
2012年06月17日,晴  /晴,南风 微风  /北风 微风,23,32
2012年06月18日,晴  /晴,北风 微风  /北风 微风,23,32
2012年06月19日,晴  /晴,北风 微风  /北风 微风,23,33
2012年06月20日,晴  /晴,北风 微风  /北风 微风,22,34
2012年06月21日,晴  /多云,南风 微风  /北风 微风,24,33
2012年06月22日,阵雨  /多云,北风 微风  /北风 微风,24,29
2012年06月23日,阵雨  /多云,北风 微风  /北风 微风,23,30
2012年06月24日,多云  /多云,北风 微风  /北风 微风,22,31
2012年06月25日,多云  /多云,北风 微风  /南风 微风,24,31
2012年06月26日,小到中雨  /阵雨,南风 微风  /南风 微风,24,29
2012年06月27日,阴  /多云,南风 微风  /南风 微风,24,30
2012年06月28日,阵雨  /阵雨,北风 微风  /南风 微风,24,31
2012年06月29日,多云  /晴,北风 微风  /南风 微风,25,34
2012年06月30日,晴  /晴,南风 微风  /南风 微风,26,36
2012年07月01日,晴  /晴,南风 微风  /南风 微风,25,35
2012年07月02日,晴  /晴,南风 微风  /南风 微风,24,34
2012年07月03日,晴  /晴,南风 微风  /南风 微风,25,35
2012年07月04日,晴  /晴,南风 微风  /南风 微风,26,35
2012年07月05日,晴  /晴,南风 微风  /南风 微风,26,35
2012年07月06日,晴  /晴,南风 微风  /南风 微风,26,36
2012年07月07日,晴  /晴,南风 微风  /南风 微风,26,36
2012年07月08日,晴  /晴,南风 微风  /南风 微风,27,36
2012年07月09日,晴  /晴,南风 微风  /南风 微风,26,36
2012年07月10日,晴  /晴,南风 微风  /南风 微风,26,37
2012年07月11日,晴  /晴,南风 微风  /南风 微风,27,36
2012年07月12日,晴  /多云,南风 微风  /南风 微风,26,36
2012年07月13日,多云  /大到暴雨,南风 微风  /北风 微风,25,34
2012年07月14日,大雨  /小到中雨,北风 微风  /北风 微风,24,27
2012年07月15日,中雨  /中到大雨,北风 微风  /北风 微风,24,28
2012年07月16日,中到大雨  /中雨,北风 微风  /北风 微风,24,28
2012年07月17日,中到大雨  /中雨,北风 微风  /北风 微风,24,27
2012年07月18日,小到中雨  /小到中雨,北风 微风  /北风 微风,24,28
2012年07月19日,阵雨  /多云,北风 微风  /北风 微风,25,30
2012年07月20日,多云  /晴,北风 微风  /北风 微风,25,33
2012年07月21日,晴  /晴,南风 微风  /南风 微风,25,35
2012年07月22日,晴  /多云,南风 微风  /南风 微风,25,35
2012年07月23日,多云  /多云,东风 微风  /南风 微风,25,32
2012年07月24日,多云  /多云,南风 微风  /南风 微风,24,33
2012年07月25日,晴  /多云,南风 微风  /南风 微风,26,35
2012年07月26日,多云  /晴,东风 微风  /东风 微风,25,35
2012年07月27日,晴  /晴,东风 微风  /南风 微风,25,34
2012年07月28日,晴  /晴,南风 微风  /南风 微风,25,34
2012年07月29日,多云  /晴,南风 微风  /南风 微风,25,34
2012年07月30日,多云  /晴,东风 微风  /东风 微风,25,34
2012年07月31日,多云  /晴,东风 微风  /南风 微风,26,36
2012年08月01日,晴  /晴,南风 微风  /南风 微风,24,36
2012年08月02日,多云  /多云,北风 微风  /北风 3-4级,25,33
2012年08月03日,多云  /多云,北风 3-4级  /北风 3-4级,24,32
2012年08月04日,阴  /中到大雨,北风 3-4级  /北风 微风,23,28
2012年08月05日,阵雨  /阴,北风 微风  /北风 微风,23,30
2012年08月06日,多云  /晴,北风 微风  /北风 微风,24,32
2012年08月07日,多云  /多云,北风 微风  /北风 微风,24,34
2012年08月08日,多云  /晴,北风 微风  /北风 微风,24,33
2012年08月09日,晴  /多云,北风 微风  /北风 微风,24,33
2012年08月10日,晴  /多云,北风 微风  /北风 微风,24,33
2012年08月11日,多云  /多云,北风 微风  /北风 微风,24,33
2012年08月12日,多云  /阵雨,北风 微风  /北风 微风,26,32
2012年08月13日,阵雨  /多云,北风 微风  /北风 微风,24,32
2012年08月14日,多云  /多云,北风 微风  /南风 微风,25,33
2012年08月15日,多云  /多云,东风 微风  /北风 微风,25,33
2012年08月16日,多云  /多云,东风 微风  /东风 微风,25,33
2012年08月17日,多云  /阵雨,东风 微风  /南风 微风,26,33
2012年08月18日,晴  /晴,南风 微风  /南风 微风,25,35
2012年08月19日,晴  /晴,南风 微风  /南风 微风,25,36
2012年08月20日,晴  /多云,南风 微风  /北风 微风,23,35
2012年08月21日,雷阵雨  /雷阵雨,北风 微风  /北风 微风,22,29
2012年08月22日,阵雨  /阴,北风 微风  /北风 微风,21,24
2012年08月23日,阴  /阴,北风 微风  /北风 微风,21,26
2012年08月24日,阴  /多云,北风 微风  /北风 微风,21,26
2012年08月25日,多云  /多云,北风 微风  /北风 微风,22,30
2012年08月26日,多云  /多云,北风 微风  /北风 微风,23,31
2012年08月27日,多云  /多云,北风 微风  /北风 微风,23,32
2012年08月28日,多云  /多云,北风 微风  /北风 微风,22,32
2012年08月29日,晴  /晴,北风 微风  /东南风 微风,23,33
2012年08月30日,晴  /晴,南风 微风  /南风 微风,24,35
2012年08月31日,晴  /晴,南风 微风  /南风 微风,24,34
2012年09月01日,晴  /多云,南风 微风  /南风 微风,24,35
2012年09月02日,雷阵雨  /雷阵雨,南风 微风  /南风 微风,21,32
2012年09月03日,小雨  /多云,北风 微风  /北风 微风,20,23
2012年09月04日,多云  /晴,北风 微风  /南风 微风,20,29
2012年09月05日,晴  /晴,南风 微风  /南风 微风,21,32
2012年09月06日,晴  /晴,南风 微风  /南风 微风,21,33
2012年09月07日,晴  /晴,南风 微风  /南风 微风,24,34
2012年09月08日,多云  /多云,南风 微风  /南风 微风,23,35
2012年09月09日,多云  /阴,南风 微风  /北风 微风,21,28
2012年09月10日,多云  /多云,北风 微风  /北风 微风,21,28
2012年09月11日,多云  /阴,南风 微风  /北风 微风,21,30
2012年09月12日,阴  /小到中雨,北风 微风  /北风 微风,16,26
2012年09月13日,小雨  /多云,北风 3-4级  /北风 微风,15,19
2012年09月14日,多云  /晴,北风 微风  /北风 微风,14,26
2012年09月15日,晴  /晴,北风 微风  /北风 微风,14,27
2012年09月16日,晴  /多云,北风 微风  /北风 微风,15,28
2012年09月17日,多云  /多云,北风 微风  /北风 微风,16,28
2012年09月18日,晴  /晴,北风 微风  /北风 微风,16,29
2012年09月19日,晴  /多云,北风 微风  /南风 微风,18,30
2012年09月20日,多云  /阵雨,南风 微风  /南风 微风,19,29
2012年09月21日,小雨  /小到中雨,北风 微风  /北风 微风,19,22
2012年09月22日,小雨  /小雨,北风 微风  /北风 微风,19,23
2012年09月23日,阴  /小雨,北风 微风  /北风 微风,19,23
2012年09月24日,小雨  /阴,北风 微风  /北风 微风,20,23
2012年09月25日,阴  /阴,北风 微风  /北风 微风,20,25
2012年09月26日,阴  /多云,北风 微风  /北风 微风,21,27
2012年09月27日,阴  /阴,北风 微风  /北风 3-4级,20,28
2012年09月28日,晴  /晴,北风 3-4级  /北风 微风,16,27
2012年09月29日,晴  /晴,北风 微风  /北风 微风,14,26
2012年09月30日,晴  /晴,北风 微风  /北风 微风,15,26
2012年10月01日,晴  /晴,北风 微风  /北风 微风,15,27
2012年10月02日,晴  /晴,北风 微风  /北风 微风,15,28
2012年10月03日,多云  /多云,北风 微风  /北风 微风,18,25
2012年10月04日,阵雨  /小雨,北风 微风  /北风 微风,17,24
2012年10月05日,小雨  /阴,北风 微风  /北风 微风,16,19
2012年10月06日,阴  /阴,北风 微风  /北风 微风,16,20
2012年10月07日,阴  /阴,北风 微风  /北风 微风,16,22
2012年10月08日,阴  /多云,北风 微风  /北风 微风,17,24
2012年10月09日,小雨  /多云,北风 微风  /北风 微风,16,20
2012年10月10日,晴  /晴,北风 微风  /北风 微风,16,25
2012年10月11日,晴  /晴,北风 微风  /北风 微风,16,26
2012年10月12日,多云  /多云,北风 微风  /北风 微风,18,26
2012年10月13日,多云  /阴,北风 微风  /北风 微风,16,25
2012年10月14日,阴  /多云,北风 微风  /北风 微风,16,20
2012年10月15日,多云  /阴,北风 微风  /北风 微风,16,21
2012年10月16日,阴  /阵雨,北风 微风  /北风 微风,14,23
2012年10月17日,多云  /晴,北风 微风  /北风 微风,11,23
2012年10月18日,晴  /晴,北风 微风  /南风 微风,10,25
